 0.10000000E+01  -0.44703481E-08  -0.14109124E+00
 0.97999960E+00   0.28218764E-02  -0.13939874E+00
 0.95999962E+00   0.55759978E-02  -0.13607815E+00
 0.93999964E+00   0.82649970E-02  -0.13287981E+00
 0.91999966E+00   0.10891185E-01  -0.12979046E+00
 0.89999968E+00   0.13456610E-01  -0.12679659E+00
 0.87999970E+00   0.15963044E-01  -0.12388472E+00
 0.85999972E+00   0.18411994E-01  -0.12104113E+00
 0.83999974E+00   0.20804685E-01  -0.11825191E+00
 0.81999975E+00   0.23142066E-01  -0.11550307E+00
 0.79999977E+00   0.25424803E-01  -0.11278024E+00
 0.77999979E+00   0.27653271E-01  -0.11006898E+00
 0.75999981E+00   0.29827558E-01  -0.10735454E+00
 0.73999983E+00   0.31947449E-01  -0.10462199E+00
 0.71999985E+00   0.34012433E-01  -0.10185578E+00
 0.69999987E+00   0.36021676E-01  -0.99040292E-01
 0.67999989E+00   0.37974041E-01  -0.96159428E-01
 0.65999991E+00   0.39868049E-01  -0.93196325E-01
 0.63999993E+00   0.41701891E-01  -0.90134136E-01
 0.61999995E+00   0.43473411E-01  -0.86955063E-01
 0.59999996E+00   0.45180090E-01  -0.83640575E-01
 0.57999998E+00   0.46819031E-01  -0.80171399E-01
 0.56000000E+00   0.48386943E-01  -0.76527409E-01
 0.54000002E+00   0.49880125E-01  -0.72687186E-01
 0.52000004E+00   0.51294427E-01  -0.68628110E-01
 0.50000006E+00   0.52625246E-01  -0.64326234E-01
 0.48000008E+00   0.53867474E-01  -0.59755716E-01
 0.46000007E+00   0.55015475E-01  -0.54888304E-01
 0.44000006E+00   0.56063008E-01  -0.49693391E-01
 0.42000005E+00   0.57003211E-01  -0.44137403E-01
 0.40000004E+00   0.57828505E-01  -0.38182717E-01
 0.38000003E+00   0.58530521E-01  -0.31786859E-01
 0.36000001E+00   0.59099980E-01  -0.24901783E-01
 0.34000000E+00   0.59526592E-01  -0.17471882E-01
 0.31999999E+00   0.59798855E-01  -0.94317785E-02
 0.29999998E+00   0.59903864E-01  -0.70426578E-03
 0.27999997E+00   0.59827026E-01   0.88047190E-02
 0.25999996E+00   0.59551675E-01   0.19210853E-01
 0.23999996E+00   0.59058592E-01   0.30659610E-01
 0.21999997E+00   0.58325291E-01   0.43339103E-01
 0.19999997E+00   0.57325028E-01   0.57498191E-01
 0.17999998E+00   0.56025364E-01   0.73476993E-01
 0.15999998E+00   0.54385949E-01   0.91757923E-01
 0.13999999E+00   0.52355047E-01   0.11305699E+00
 0.11999999E+00   0.49863670E-01   0.13849868E+00
 0.99999994E-01   0.46815101E-01   0.16998596E+00
 0.79999998E-01   0.43064233E-01   0.21109574E+00
 0.59999999E-01   0.38371272E-01   0.26972565E+00
 0.39999999E-01   0.32275207E-01   0.36935017E+00
 0.20000000E-01   0.23597267E-01   0.80688018E+00
 0.00000000E+00   0.00000000E+00   0.11798633E+01
 0.20000000E-01  -0.23597267E-01  -0.80688018E+00
 0.39999999E-01  -0.32275207E-01  -0.36935017E+00
 0.59999999E-01  -0.38371272E-01  -0.26972565E+00
 0.79999998E-01  -0.43064233E-01  -0.21109574E+00
 0.99999994E-01  -0.46815101E-01  -0.16998596E+00
 0.11999999E+00  -0.49863670E-01  -0.13849868E+00
 0.13999999E+00  -0.52355047E-01  -0.11305699E+00
 0.15999998E+00  -0.54385949E-01  -0.91757923E-01
 0.17999998E+00  -0.56025364E-01  -0.73476993E-01
 0.19999997E+00  -0.57325028E-01  -0.57498191E-01
 0.21999997E+00  -0.58325291E-01  -0.43339103E-01
 0.23999996E+00  -0.59058592E-01  -0.30659610E-01
 0.25999996E+00  -0.59551675E-01  -0.19210853E-01
 0.27999997E+00  -0.59827026E-01  -0.88047190E-02
 0.29999998E+00  -0.59903864E-01   0.70426578E-03
 0.31999999E+00  -0.59798855E-01   0.94317785E-02
 0.34000000E+00  -0.59526592E-01   0.17471882E-01
 0.36000001E+00  -0.59099980E-01   0.24901783E-01
 0.38000003E+00  -0.58530521E-01   0.31786859E-01
 0.40000004E+00  -0.57828505E-01   0.38182717E-01
 0.42000005E+00  -0.57003211E-01   0.44137403E-01
 0.44000006E+00  -0.56063008E-01   0.49693391E-01
 0.46000007E+00  -0.55015475E-01   0.54888304E-01
 0.48000008E+00  -0.53867474E-01   0.59755716E-01
 0.50000006E+00  -0.52625246E-01   0.64326234E-01
 0.52000004E+00  -0.51294427E-01   0.68628110E-01
 0.54000002E+00  -0.49880125E-01   0.72687186E-01
 0.56000000E+00  -0.48386943E-01   0.76527409E-01
 0.57999998E+00  -0.46819031E-01   0.80171399E-01
 0.59999996E+00  -0.45180090E-01   0.83640575E-01
 0.61999995E+00  -0.43473411E-01   0.86955063E-01
 0.63999993E+00  -0.41701891E-01   0.90134136E-01
 0.65999991E+00  -0.39868049E-01   0.93196325E-01
 0.67999989E+00  -0.37974041E-01   0.96159428E-01
 0.69999987E+00  -0.36021676E-01   0.99040292E-01
 0.71999985E+00  -0.34012433E-01   0.10185578E+00
 0.73999983E+00  -0.31947449E-01   0.10462199E+00
 0.75999981E+00  -0.29827558E-01   0.10735454E+00
 0.77999979E+00  -0.27653271E-01   0.11006898E+00
 0.79999977E+00  -0.25424803E-01   0.11278024E+00
 0.81999975E+00  -0.23142066E-01   0.11550307E+00
 0.83999974E+00  -0.20804685E-01   0.11825191E+00
 0.85999972E+00  -0.18411994E-01   0.12104113E+00
 0.87999970E+00  -0.15963044E-01   0.12388472E+00
 0.89999968E+00  -0.13456610E-01   0.12679659E+00
 0.91999966E+00  -0.10891185E-01   0.12979046E+00
 0.93999964E+00  -0.82649970E-02   0.13287981E+00
 0.95999962E+00  -0.55759978E-02   0.13607815E+00
 0.97999960E+00  -0.28218764E-02   0.13939852E+00
 0.10000000E+01  -0.44703481E-08   0.14109080E+00
